GameID,Team,Opponent,Player_Name,Carries,Drives,Car_per_Drive,Total_Yards,Yards_per_Car,Yards_per_Drive,Fumbles,TDs,TD_to_Fumbles,Total_EPA,Success_Rate,EPA_per_Car,EPA_Ratio,TD_per_Car,Fumbles_per_Car,Fumbles_per_Drive,TD_Drive,EPA_per_Drive,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Car,WPA_Ratio,Total_Clutch_EPA,Clutch_EPA_per_Car,Clutch_EPA_per_Drive
2010010900,DAL,PHI,F.Jones,34,11,3.090909090909091,199,5.852941176470588,18.09090909090909,0,2,Inf,4.020588769001639,0.35294117647058826,0.1182526108529894,0.5700317475083121,0.058823529411764705,0,0,0.18181818181818182,0.36550806990923995,0.0747564833194474,0.006796043938131582,0.4411764705882353,0.0021987200976308057,0.5915064767404857,0.4180541099410157,0.012295709115912226,0.03800491908554688
2010010900,PHI,DAL,L.McCoy,13,8,1.625,56,4.3076923076923075,7,1,0,0,-2.630335509825543,0.38461538461538464,-0.20233350075581102,0.39318065947634956,0,0.07692307692307693,0.125,0,-0.3287919387281929,-0.09329741363035034,-0.011662176703793792,0.38461538461538464,-0.007176724125411565,0.2681099187876387,-0.23866944715554933,-0.018359188242734564,-0.029833680894443666
2010010901,NYJ,CIN,S.Greene,38,11,3.4545454545454546,173,4.552631578947368,15.727272727272727,0,2,Inf,-5.1017853358714405,0.3157894736842105,-0.13425750883872212,0.3977838226849715,0.05263157894736842,0,0,0.18181818181818182,-0.4637986668974037,-0.09651858309068395,-0.008774416644607631,0.3157894736842105,-0.0025399627129127356,0.4234311126847419,0.2314585549223268,0.006091014603219126,0.02104168681112062
2010010901,CIN,NYJ,C.Benson,22,10,2.2,171,7.7727272727272725,17.1,0,1,Inf,5.805862735539236,0.5,0.2639028516154198,0.6824898998490163,0.045454545454545456,0,0,0.1,0.5805862735539236,0.16180444078826578,0.01618044407882658,0.5,0.0073547473085575354,0.6616614519480898,0.6032024991095835,0.027418295414071977,0.06032024991095834
2010011000,ARI,GB,C.Wells,23,9,2.5555555555555554,156,6.782608695652174,17.333333333333332,0,1,Inf,4.274844646954801,0.4782608695652174,0.18586281073716523,0.6422193739258895,0.043478260869565216,0,0,0.1111111111111111,0.4749827385505334,0.07809364056043111,0.008677071173381234,0.4782608695652174,0.003395375676540483,0.6265620984102029,0.159358727465294,0.0069286403245780006,0.017706525273921556
2010011000,GB,ARI,R.Grant,19,9,2.111111111111111,91,4.7894736842105265,10.11111111111111,0,2,Inf,4.634258022037062,0.5789473684210527,0.24390831694931905,0.6797973522627012,0.10526315789473684,0,0,0.2222222222222222,0.514917558004118,0.08852455480389038,0.009836061644876708,0.5263157894736842,0.004659187094941598,0.6698101978691082,0.18075809099335274,0.00951358373649225,0.02008423233259475
2010011001,BAL,NE,R.Rice,49,12,4.083333333333333,236,4.816326530612245,19.666666666666668,0,4,Inf,9.323175853855675,0.42857142857142855,0.19026889497664642,0.6390015687514617,0.08163265306122448,0,0,0.3333333333333333,0.7769313211546396,0.28949378642382295,0.024124482201985247,0.4897959183673469,0.00590803645762904,0.8212638529799686,1.7156153922961874,0.035012559026452804,0.14296794935801563
2010011001,NE,BAL,K.Faulk,18,11,1.6363636363636365,64,3.5555555555555554,5.818181818181818,0,0,NaN,0.16160788315589203,0.4444444444444444,0.00897821573088289,0.5077587480331858,0,0,0,0,0.01469162574144473,-0.0060091426227262944,-5.462856929751177e-4,0.3888888888888889,-3.3384125681812745e-4,0.47438050042759583,0.025395807522412425,0.001410878195689579,0.0023087097747647657
2010011600,IND,BAL,J.Addai,23,9,2.5555555555555554,44,1.9130434782608696,4.888888888888889,0,0,NaN,-8.617852756979007,0.17391304347826086,-0.3746892503034351,0.13974779744523458,0,0,0,0,-0.9575391952198896,-0.10114342499625417,-0.01123815833291713,0.2608695652173913,-0.004397540217228442,0.27561506182626183,-0.12809627582722247,-0.00556940329683576,-0.014232919536358052
2010011600,BAL,IND,R.Rice,19,8,2.375,87,4.578947368421052,10.875,1,0,0,-3.2449772956859553,0.3157894736842105,-0.17078827872031344,0.35207857217085836,0,0.05263157894736842,0.125,0,-0.4056221619607444,-0.031211920767641725,-0.0039014900959552156,0.2631578947368421,-0.0016427326719811435,0.4312982057683129,-0.061011487892671364,-0.0032111309417195456,-0.0076264359865839204
2010011601,NO,ARI,P.Thomas,32,9,3.5555555555555554,174,5.4375,19.333333333333332,0,2,Inf,4.571147584919693,0.5,0.1428483620287404,0.5992760184115052,0.0625,0,0,0.2222222222222222,0.5079052872132992,0.20085615855271888,0.022317350950302097,0.5,0.006276754954772465,0.8231184204017364,0.4306194803080709,0.013456858759627216,0.04784660892311899
2010011601,ARI,NO,C.Wells,15,10,1.5,94,6.266666666666667,9.4,2,2,1,0.2521960050721346,0.2,0.01681306700480897,0.5090165149249312,0.13333333333333333,0.13333333333333333,0.2,0.2,0.025219600507213457,0.15616800830824426,0.015616800830824427,0.2,0.01041120055388295,0.7654601004116766,1.0732222741320026,0.07154815160880017,0.10732222741320026
2010011700,MIN,DAL,A.Peterson,33,12,2.75,109,3.303030303030303,9.083333333333334,0,0,NaN,-6.009939075161484,0.24242424242424243,-0.18211936591398437,0.3308804715632141,0,0,0,0,-0.5008282562634571,-0.02899634978493426,-0.002416362482077855,0.30303030303030304,-8.786772662101292e-4,0.4329400357487243,0.010760200049060847,3.26066668153359e-4,8.966833374217373e-4
2010011700,DAL,MIN,F.Jones,25,10,2.5,92,3.68,9.2,1,0,0,-4.708491396529772,0.48,-0.1883396558611909,0.34292943946701976,0,0.04,0.1,0,-0.4708491396529772,-0.07055640530215469,-0.007055640530215469,0.36,-0.0028222562120861876,0.39099831241338595,-0.0980916894252038,-0.003923667577008152,-0.00980916894252038
2010011701,NYJ,SD,S.Greene,38,12,3.1666666666666665,170,4.473684210526316,14.166666666666666,0,1,Inf,-4.136657721830336,0.3157894736842105,-0.10885941373237727,0.41137251473726594,0.02631578947368421,0,0,0.08333333333333333,-0.3447214768191947,0.05385600578277297,0.004488000481897747,0.4473684210526316,0.001417263310072973,0.5348729245122841,0.3481268959350395,0.00916123410355367,0.02901057466125329
2010011701,SD,NYJ,L.Tomlinson,18,11,1.6363636363636365,61,3.388888888888889,5.545454545454546,1,1,1,-5.777485043901494,0.2777777777777778,-0.3209713913278608,0.2227046819749517,0.05555555555555555,0.05555555555555555,0.09090909090909091,0.09090909090909091,-0.525225913081954,-0.14693968885600114,-0.013358153532363741,0.2777777777777778,-0.00816331604755562,0.3093562939988787,-0.21860683806083367,-0.012144824336712982,-0.019873348914621242
2010012400,NYJ,IND,T.Jones,28,9,3.111111111111111,87,3.107142857142857,9.666666666666666,0,0,NaN,-6.099407040318248,0.32142857142857145,-0.2178359657256517,0.30671119157422544,0,0,0,0,-0.6777118933686942,-0.17426134507079763,-0.01936237167453307,0.2857142857142857,-0.006223619466814201,0.33262204215487545,-0.11370012107691244,-0.0040607186098897295,-0.012633346786323604
2010012400,IND,NYJ,J.Addai,24,9,2.6666666666666665,101,4.208333333333333,11.222222222222221,1,0,0,-7.293713793151941,0.3333333333333333,-0.3039047413813309,0.3078048260861685,0,0.041666666666666664,0.1111111111111111,0,-0.810412643683549,-0.08563647461485357,-0.009515163846094842,0.5,-0.0035681864422855655,0.4132598879394908,-0.6893009496938816,-0.02872087290391173,-0.07658899441043128
2010012401,MIN,NO,A.Peterson,36,13,2.769230769230769,158,4.388888888888889,12.153846153846153,4,3,0.75,-4.499358175356977,0.4444444444444444,-0.12498217153769381,0.4326496516668071,0.08333333333333333,0.1111111111111111,0.3076923076923077,0.23076923076923078,-0.3461044750274598,0.13481239892890629,0.010370184532992792,0.4722222222222222,0.0037447888591362857,0.5482937017678101,-1.3418778642888898,-0.037274385119135826,-0.10322137417606844
2010012401,NO,MIN,P.Thomas,22,12,1.8333333333333333,68,3.090909090909091,5.666666666666667,0,1,Inf,-1.788333558002071,0.3181818181818182,-0.08128788900009414,0.440504257821031,0.045454545454545456,0,0,0.08333333333333333,-0.1490277965001726,-0.01968678720574374,-0.001640565600478645,0.36363636363636365,-8.948539638974427e-4,0.486518011634723,0.28030364547080455,0.012741074794127479,0.023358637122567045
2010013100,AFC,NFC,R.Rice,20,8,2.5,101,5.05,12.625,0,2,Inf,2.7776318547497842,0.45,0.1388815927374892,0.599020447953865,0.1,0,0,0.25,0.34720398184372303,0.22149225890000906,0.027686532362501133,0.65,0.011074612945000454,0.7769373661128808,0.3526195350027946,0.017630976750139728,0.04407744187534932
2010013100,NFC,AFC,D.McNabb,11,6,1.8333333333333333,53,4.818181818181818,8.833333333333334,0,1,Inf,-1.4725471299732564,0.2727272727272727,-0.13386792090665967,0.4287974959854379,0.09090909090909091,0,0,0.16666666666666666,-0.2454245216622094,-0.030515915209570837,-0.0050859858682618065,0.2727272727272727,-0.002774174109960985,0.45321995199698345,0.017176796486156772,0.0015615269532869792,0.002862799414359462
2010020700,IND,NO,J.Addai,19,7,2.7142857142857144,99,5.2105263157894735,14.142857142857142,0,1,Inf,1.8734970546787508,0.42105263157894735,0.09860510814098689,0.5666247283431811,0.05263157894736842,0,0,0.14285714285714285,0.2676424363826787,0.09342245287667905,0.013346064696668436,0.42105263157894735,0.00491697120403574,0.6098877037312285,0.265668800017144,0.013982568421954947,0.03795268571673486
2010020700,NO,IND,P.Thomas,17,7,2.4285714285714284,52,3.0588235294117645,7.428571428571429,0,0,NaN,-5.062975620195357,0.35294117647058826,-0.2978220953056092,0.29509964590297955,0,0,0,0,-0.7232822314564796,-0.16002978434344842,-0.022861397763349774,0.35294117647058826,-0.009413516726085201,0.30444566702581477,-0.4571987887579936,-0.026894046397529035,-0.06531411267971336
2011010800,NYJ,IND,S.Greene,38,9,4.222222222222222,169,4.447368421052632,18.77777777777778,0,2,Inf,6.650237597201368,0.5263157894736842,0.17500625255793073,0.6885987365177072,0.05263157894736842,0,0,0.2222222222222222,0.7389152885779298,0.22679721464171726,0.025199690515746363,0.5,0.0059683477537294015,0.6915124273750385,0.45741721448746586,0.012037295118091207,0.05082413494305176
2011010800,IND,NYJ,D.Rhodes,27,9,3,93,3.4444444444444446,10.333333333333334,0,0,NaN,-4.4757303864786575,0.37037037037037035,-0.16576779209180212,0.3806547043904299,0,0,0,0,-0.4973033762754064,-0.10732073849977763,-0.011924526499975293,0.4074074074074074,-0.003974842166658431,0.41946108891653583,-0.16939044362961192,-0.006273720134430071,-0.018821160403290214
2011010801,SEA,NO,M.Lynch,24,11,2.1818181818181817,150,6.25,13.636363636363637,0,1,Inf,1.2069338738726498,0.4166666666666667,0.05028891141136041,0.5369079978678452,0.041666666666666664,0,0,0.09090909090909091,0.10972126126114999,0.13409869672442626,0.012190790611311479,0.5833333333333334,0.005587445696851094,0.673751559643353,1.0317189822264325,0.042988290926101354,0.0937926347478575
2011010801,NO,SEA,J.Jones,23,11,2.090909090909091,85,3.6956521739130435,7.7272727272727275,2,2,1,-5.009666270132475,0.30434782608695654,-0.2178115769622815,0.3909226540049697,0.08695652173913043,0.08695652173913043,0.18181818181818182,0.18181818181818182,-0.45542420637567954,-0.11496432452084736,-0.010451302229167942,0.30434782608695654,-0.004998448892210755,0.41394617478460416,-0.2853226196237707,-0.01240533128799003,-0.025938419965797335
2011010900,BAL,KC,R.Rice,38,10,3.8,144,3.789473684210526,14.4,0,1,Inf,-3.649220348703975,0.2631578947368421,-0.09603211443957829,0.41886820403235564,0.02631578947368421,0,0,0.1,-0.36492203487039754,-0.13222838590840658,-0.013222838590840658,0.39473684210526316,-0.0034796943660106994,0.30458181333519757,0.028241312322220314,7.431924295321135e-4,0.0028241312322220312
2011010900,KC,BAL,J.Charles,18,6,3,110,6.111111111111111,18.333333333333332,1,1,1,-7.859412464876945,0.4444444444444444,-0.4366340258264969,0.32922045142651757,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,-1.3099020774794907,-0.1844748480001509,-0.03074580800002515,0.3888888888888889,-0.010248602666675051,0.3683191740461417,-0.9084901722892782,-0.05047167623829323,-0.1514150287148797
2011010901,GB,PHI,J.Starks,31,9,3.4444444444444446,139,4.483870967741935,15.444444444444445,2,0,0,-0.38955403051478577,0.3548387096774194,-0.012566259048864057,0.48940739558320984,0,0.06451612903225806,0.2222222222222222,0,-0.043283781168309526,0.07312475839316923,0.00812497315479658,0.41935483870967744,0.002358863173973201,0.5803987197279055,0.23697147087373174,0.007644240995926831,0.026330163430414638
2011010901,PHI,GB,L.McCoy,21,8,2.625,82,3.9047619047619047,10.25,0,1,Inf,0.4435186664711015,0.38095238095238093,0.02111993649862388,0.5142464703448161,0.047619047619047616,0,0,0.125,0.05543983330888769,0.007892846996658376,9.86605874582297e-4,0.3333333333333333,3.758498569837322e-4,0.5077954259247742,0.3381880727801081,0.01610419394190991,0.04227350909751351
2011011500,PIT,BAL,R.Mendenhall,29,11,2.6363636363636362,73,2.5172413793103448,6.636363636363637,1,2,2,-3.4041175547696003,0.3448275862068966,-0.11738336395757243,0.43025030772967154,0.06896551724137931,0.034482758620689655,0.09090909090909091,0.18181818181818182,-0.30946523225178185,-0.0352931386071213,-0.003208467146101936,0.3448275862068966,-0.0012170047795559069,0.47524774997896707,-0.07659380063408892,-0.0026411655391065146,-0.0069630727849171745
2011011500,BAL,PIT,R.Rice,17,9,1.8888888888888888,36,2.1176470588235294,4,1,1,1,-8.632904233488578,0.23529411764705882,-0.5078178960875634,0.2242318173593968,0.058823529411764705,0.058823529411764705,0.1111111111111111,0.1111111111111111,-0.9592115814987309,-0.2641115717627859,-0.0293457301958651,0.23529411764705882,-0.01553597480957564,0.22400931806501678,-0.4733528936167903,-0.027844287859811193,-0.052594765957421144
2011011501,GB,ATL,J.Starks,30,9,3.3333333333333335,97,3.2333333333333334,10.777777777777779,0,2,Inf,-2.5703799430042578,0.3,-0.08567933143347525,0.4184532728765886,0.06666666666666667,0,0,0.2222222222222222,-0.28559777144491755,0.016386569583895727,0.001820729953766192,0.4,5.462189861298576e-4,0.5335865833763211,0.045082593121690114,0.001502753104056337,0.0050091770135211235
2011011501,ATL,GB,M.Turner,14,6,2.3333333333333335,45,3.2142857142857144,7.5,1,1,1,-4.889298069497105,0.2857142857142857,-0.34923557639265035,0.32356516232508237,0.07142857142857142,0.07142857142857142,0.16666666666666666,0.16666666666666666,-0.8148830115828508,0.033446267381754234,0.005574377896959039,0.2857142857142857,0.002389019098696731,0.5615292309162838,0.054374480202311046,0.0038838914430222174,0.00906241336705184
2011011600,NE,NYJ,D.Woodhead,28,9,3.111111111111111,114,4.071428571428571,12.666666666666666,2,0,0,1.8229916164010973,0.5,0.06510684344289633,0.5448821136541235,0,0.07142857142857142,0.2222222222222222,0,0.20255462404456637,0.036493720415984726,0.004054857823998303,0.4642857142857143,0.0013033471577137401,0.5292274419285201,0.015442706076134136,5.515252170047905e-4,0.0017158562306815706
2011011600,NYJ,NE,S.Greene,28,11,2.5454545454545454,121,4.321428571428571,11,1,1,1,-2.152864730603344,0.25,-0.07688802609297658,0.4329110843253663,0.03571428571428571,0.03571428571428571,0.09090909090909091,0.09090909090909091,-0.19571497550939493,-0.11877824133456333,-0.010798021939505758,0.35714285714285715,-0.004242080047662976,0.3044500277890782,-0.06696884848918054,-0.002391744588899305,-0.006088077135380049
2011011601,CHI,SEA,M.Forte,42,11,3.8181818181818183,187,4.4523809523809526,17,0,3,Inf,10.53288035744971,0.5238095238095238,0.2507828656535645,0.6708010456581459,0.07142857142857142,0,0,0.2727272727272727,0.9575345779499735,0.08138320905800733,0.007398473550727939,0.5714285714285714,0.0019376954537620793,0.6417776409136483,0.35448818370124974,0.008440194850029756,0.03222619851829543
2011011601,SEA,CHI,J.Forsett,12,8,1.5,34,2.8333333333333335,4.25,1,0,0,-3.803224825796623,0.25,-0.31693540214971855,0.29920451975748785,0,0.08333333333333333,0.125,0,-0.47540310322457785,-0.05390015708821714,-0.006737519636027142,0.25,-0.004491679757351428,0.36907727310345095,-0.056529026587706796,-0.004710752215642233,-0.0070661283234633495
2011012300,PIT,NYJ,R.Mendenhall,39,8,4.875,173,4.435897435897436,21.625,2,2,1,1.8844570890371821,0.4358974358974359,0.04831941253941493,0.5373624730090145,0.05128205128205128,0.05128205128205128,0.25,0.25,0.23555713612964777,-0.00522692248876605,-6.533653110957563e-4,0.4358974358974359,-1.3402365355810386e-4,0.4965132902895187,0.18708911065231382,0.004797156683392662,0.023386138831539227
2011012300,NYJ,PIT,L.Tomlinson,22,7,3.142857142857143,70,3.1818181818181817,10,1,0,0,-7.598168021467787,0.22727272727272727,-0.34537127370308124,0.2925863751014123,0,0.045454545454545456,0.14285714285714285,0,-1.0854525744953982,-0.3352324726674833,-0.0478903532382119,0.22727272727272727,-0.015237839666703785,0.21835408582242696,-0.37887760207939253,-0.017221709185426932,-0.0541253717256275
2011012301,GB,CHI,J.Starks,30,11,2.727272727272727,127,4.233333333333333,11.545454545454545,0,2,Inf,-2.304239147379868,0.36666666666666664,-0.07680797157932892,0.445459063526114,0.06666666666666667,0,0,0.18181818181818182,-0.20947628612544253,0.012953725670076577,0.001177611424552416,0.36666666666666664,4.317908556692192e-4,0.5166019498112862,0.07924938412426799,0.0026416461374755996,0.007204489465842545
2011012301,CHI,GB,M.Forte,24,11,2.1818181818181817,83,3.4583333333333335,7.545454545454546,0,1,Inf,-2.4856803769608438,0.3333333333333333,-0.10357001570670182,0.41034801324512243,0.041666666666666664,0,0,0.09090909090909091,-0.2259709433600767,-0.16380593700693996,-0.014891448818812724,0.2916666666666667,-0.006825247375289165,0.27847099207361276,-0.08852100307852234,-0.003688375128271764,-0.008047363916229304
2011013000,NFC,AFC,A.Peterson,32,10,3.2,190,5.9375,19,0,3,Inf,4.987529925112486,0.4375,0.15586031015976518,0.6116014693327887,0.09375,0,0,0.3,0.49875299251124855,0.1143021916851174,0.011430219168511741,0.5,0.003571943490159919,0.8065675217273606,0.1970847306252169,0.006158897832038028,0.01970847306252169
2011013000,AFC,NFC,J.Charles,22,8,2.75,132,6,16.5,1,1,1,7.120666409469068,0.5454545454545454,0.3236666549758667,0.7018539884820281,0.045454545454545456,0.045454545454545456,0.125,0.125,0.8900833011836335,0.01408605593592661,0.0017607569919908263,0.5454545454545454,6.40275269814846e-4,0.5738661798574274,0.012076358107411311,5.489253685186959e-4,0.001509544763426414
2011020600,PIT,GB,R.Mendenhall,24,9,2.6666666666666665,128,5.333333333333333,14.222222222222221,1,1,1,0.6943677749483925,0.5416666666666666,0.02893199062284969,0.5134859664551275,0.041666666666666664,0.041666666666666664,0.1111111111111111,0.1111111111111111,0.07715197499426583,-0.01579777696797033,-0.0017553085519967032,0.5416666666666666,-6.582407069987637e-4,0.4899836731661018,-1.1467657195739172,-0.04778190498224655,-0.1274184132859908
2011020600,GB,PIT,J.Starks,11,7,1.5714285714285714,52,4.7272727272727275,7.428571428571429,0,0,NaN,-1.3420713662735977,0.36363636363636365,-0.12200648784305433,0.3881688695322119,0,0,0,0,-0.19172448089622823,-0.025813381824026593,-0.003687625974860942,0.36363636363636365,-0.0023466710749115087,0.4358965169134244,-0.003491397632584816,-3.173997847804378e-4,-4.987710903692595e-4
2012010700,HOU,CIN,A.Foster,35,10,3.5,190,5.428571428571429,19,0,2,Inf,5.490157669746523,0.37142857142857144,0.15686164770704353,0.6086194528478586,0.05714285714285714,0,0,0.2,0.5490157669746523,0.08911145307153334,0.008911145307153335,0.5428571428571428,0.002546041516329524,0.5883987295842678,0.3707973968601831,0.010594211338862375,0.03707973968601831
2012010700,CIN,HOU,C.Benson,19,9,2.111111111111111,76,4,8.444444444444445,1,1,1,-0.5244577405271057,0.42105263157894735,-0.027603038975110825,0.47646623285410233,0.05263157894736842,0.05263157894736842,0.1111111111111111,0.1111111111111111,-0.05827308228078952,-0.057488665930718955,-0.006387629547857662,0.42105263157894735,-0.003025719259511524,0.4189571200913314,-0.04779694659780441,-0.0025156287683054954,-0.00531077184420049
2012010701,NO,DET,C.Ivory,33,10,3.3,170,5.151515151515151,17,0,3,Inf,6.6996379443381535,0.48484848484848486,0.2030193316466107,0.5929128737748696,0.09090909090909091,0,0,0.3,0.6699637944338154,0.38345787002799975,0.038345787002799975,0.5151515151515151,0.011619935455393932,0.6911986278600505,1.0283517004897667,0.03116217274211414,0.10283517004897666
2012010701,DET,NO,K.Smith,10,5,2,32,3.2,6.4,0,1,Inf,1.1321083994356467,0.6,0.11321083994356466,0.5849877839404494,0.1,0,0,0.2,0.22642167988712933,0.050555015145691606,0.01011100302913832,0.6,0.00505550151456916,0.6111645764987941,0.058350525042242765,0.005835052504224276,0.011670105008448553
